"","pcd","hotspots","easting","northing","latitude","longitude"
"387","EN51EU",1,525590,195700,-0.186250559272159,51.6460806787238
"388","EN52BB",1,525276,195845,-0.190734470881962,51.647453732974
"389","EN52LZ",1,524193,195569,-0.206477086678361,51.6452133834665
"390","EN53EP",1,523199,196316,-0.220572697024551,51.6521450329311
"391","EN53JG",2,520880,195169,-0.254472580478993,51.6423397888289
"392","EN54LA",1,524316,197004,-0.20419073651015,51.658082306193
"393","EN55QN",1,525755,196867,-0.183447882203811,51.6565313279171
"394","EN55SU",1,524504,196977,-0.201483912434,51.6577980911321
"395","EN55TD",1,524537,196984,-0.20100460416846,51.6578536950351
"396","EN55UW",1,524642,196421,-0.199687963495065,51.6527708850569
"397","EN55UX",1,524481,196634,-0.201938243518549,51.654720710732
"398","EN55UZ",3,524460,196759,-0.202197200113668,51.6558487054898
"399","EN55XQ",4,524524,196611,-0.201325161491106,51.6545045001382
"400","EN55XW",1,524517,196687,-0.201399258632803,51.6551890453837
"401","EN55XY",6,524395,196701,-0.203156961217419,51.6553418452568
"402","HA80BE",1,520159,190466,-0.266498580828563,51.6002275575671
"403","HA80LQ",1,520135,190577,-0.266806949609192,51.6012302503716
"404","HA80NL",1,520757,190965,-0.257697092390211,51.6045843771429
"405","HA85LZ",1,519342,191905,-0.277799653565082,51.6133337214941
"406","HA87AE",1,519416,191816,-0.276761721011791,51.6125181827271
"407","HA87AR",1,519497,192034,-0.275518218539722,51.6144602255643
"408","HA87AW",1,519498,191921,-0.275542272130849,51.6134444584743
"409","HA87AW",1,519498,191921,-0.275542272130849,51.6134444584743
"410","HA87BD",5,519470,191857,-0.27596825917877,51.6128752134305
"411","HA87BG",2,519470,191857,-0.27596825917877,51.6128752134305
"412","HA87HN",1,519300,191700,-0.278475647592837,51.6115002325619
"413","HA87JG",2,519435,191959,-0.27643877220691,51.6137993285291
"414","HA87JJ",1,519425,191943,-0.276588574754696,51.6136576523854
"415","HA87RY",1,519408,191801,-0.276882307596631,51.612385069549
"416","HA88AF",1,518353,192824,-0.291766333896393,51.6218016130007
"417","HA89BU",1,520714,191630,-0.258088961183379,51.6105700352236
"418","HA89RZ",1,520493,192368,-0.261025510755876,51.6172498405168
"419","N101LR",1,528396,190586,-0.147590803468457,51.5994902770471
"420","N101ST",1,528074,191264,-0.15198993313253,51.6056564498507
"421","N113BG",1,528340,192063,-0.147858792680544,51.6127762363583
"422","N113JB",1,527920,192227,-0.153861405527999,51.6143455396479
"423","N113PW",2,528704,191943,-0.142648749477616,51.611614830805
"424","N120BP",1,526360,192120,-0.176418496971748,51.6137359450367
"425","N120DA",1,526384,191869,-0.176162478745543,51.6114748931929
"426","N120GL",2,526583,191131,-0.173556296243552,51.6047980264768
"427","N120QG",1,527438,191567,-0.161058730336557,51.6085235615059
"428","N120QZ",4,526519,191247,-0.174438128094679,51.6058548561642
"429","N120SH",2,527767,191398,-0.156371800219188,51.6069303323925
"430","N128JR",1,526299,192402,-0.177197490723646,51.616283879178
"431","N128JX",1,526306,192331,-0.177122006693781,51.6156442521589
"432","N128NR",2,526129,191853,-0.179848929665498,51.6113882350392
"433","N128PR",1,526306,192484,-0.177066914016256,51.6170192219212
"434","N129QD",2,526393,192159,-0.175928097396022,51.6140790265481
"435","N129QF",1,526360,192371,-0.176328085176791,51.6159916140484
"436","N129QG",3,526364,192259,-0.176310688921543,51.6149842034921
"437","N129QH",3,526360,192321,-0.176346096434371,51.6155422776705
"438","N129QL",1,526411,192095,-0.175691330036996,51.6134998382819
"439","N129QR",1,526360,192371,-0.176328085176791,51.6159916140484
"440","N129QU",2,526349,192427,-0.17646670455436,51.6164973375241
"441","N129QZ",1,526352,192472,-0.176407187517722,51.6169010674806
"442","N200EW",1,526393,193926,-0.175291183139619,51.6299585506989
"443","N200PB",1,526457,193887,-0.174381097720678,51.6295937024803
"444","N200PD",1,526401,193749,-0.175239493491418,51.6283661090871
"445","N200SG",1,527837,193271,-0.154678950270797,51.6237464014131
"446","N208NX",1,524931,193894,-0.196413994657597,51.6299971905858
"447","N209BY",1,526535,194361,-0.173083650937994,51.6338358727171
"448","N209DR",1,526359,194462,-0.175588876977987,51.6347830507587
"449","N209EZ",1,526819,193904,-0.169147741943597,51.6296650763015
"450","N209HH",1,526437,193980,-0.174636345300995,51.6304339557523
"451","N209HR",1,526345,194151,-0.175903188612344,51.6319913292136
"452","N209HS",1,526379,194022,-0.175458726385195,51.6308244157951
"453","N209HX",1,526368,194064,-0.175602425124316,51.6312043256234
"454","N209HY",1,526419,194048,-0.174871739067107,51.6310490920669
"455","N20DP",1,526149,189013,-0.180580566914955,51.5858613242288
"456","N20LZ",1,526739,189519,-0.17188672601166,51.5902763608987
"457","N20NW",1,527242,189204,-0.164743884157277,51.5873322858835
"458","N28AB",1,527238,189405,-0.164728796720603,51.5891395173481
"459","N28AW",1,527255,189268,-0.164533161568744,51.5879045025634
"460","N28DL",1,526779,189887,-0.17117681303047,51.5935744903417
"461","N31DH",1,525127,190658,-0.194738015785806,51.6008723385227
"462","N31DN",1,525109,190628,-0.195008462027135,51.6006067280123
"463","N31LP",1,525617,191246,-0.187456492108062,51.6060476105051
"464","N31XP",4,525357,190938,-0.191318935975371,51.6033375539118
"465","N31XY",3,525468,191055,-0.189675206161257,51.6043643162179
"466","N32BB",1,525350,190836,-0.191456379364671,51.6024224546027
"467","N32BH",1,525280,190774,-0.192488699378135,51.6018808318703
"468","N32DN",1,525512,191037,-0.189046637019754,51.6041927583388
"469","N32RY",1,525232,190664,-0.193220634433756,51.6009029451043
"470","N32TA",1,525739,189996,-0.186143402893739,51.5947869096505
"471","N33HP",2,524914,190163,-0.197987892803246,51.5964710772483
"472","NW110QB",1,524863,188527,-0.199305244633361,51.5817798355692
"473","NW110QN",1,524811,188623,-0.200021246609689,51.5826540844334
"474","NW110QS",2,524823,188661,-0.199834648606874,51.5829929313834
"475","NW110QX",1,524810,188719,-0.200001579037161,51.5835170476468
"476","NW116XJ",1,524887,188637,-0.198919961057991,51.5827630812018
"477","NW116XL",1,524866,188664,-0.199213296980397,51.5830103758756
"478","NW117ES",1,524929,188280,-0.198440992990522,51.5795454617972
"479","NW117NX",1,525136,187448,-0.195751314828862,51.5720224996515
"480","NW117RN",1,525199,187471,-0.194834556660844,51.572215225101
"481","NW118DY",1,525108,187418,-0.19616579641115,51.5717591007825
"482","NW118EN",1,524881,187515,-0.199405074171233,51.5726811079061
"483","NW118HB",1,524804,187644,-0.200469783731144,51.5738574537629
"484","NW118LH",1,525122,187455,-0.19595072877665,51.5720885120433
"485","NW118LL",2,525023,187488,-0.197366753030014,51.5724070205935
"486","NW118RR",1,525142,187352,-0.195698945124706,51.5711584275834
"487","NW118RT",1,525141,187364,-0.195709096628852,51.5712664920339
"488","NW118RU",1,525141,187376,-0.195704826630913,51.5713743347421
"489","NW119PX",1,524094,188401,-0.210442506296835,51.5808171586673
"490","NW21ES",1,523857,185892,-0.214744684238334,51.5583208898753
"491","NW21LJ",1,522996,187406,-0.226628968017151,51.5721155048724
"492","NW21LS",2,523129,187351,-0.224730097279652,51.571592215897
"493","NW21LZ",2,523806,187666,-0.214855651726853,51.5742750056066
"494","NW22DS",1,524203,186011,-0.209714221474702,51.5593143353259
"495","NW22HR",1,525085,186255,-0.196911029336444,51.5613124289633
"496","NW23DU",1,523713,185895,-0.216819761002829,51.5583794207059
"497","NW23ED",2,523847,185716,-0.214950789212836,51.5567413699791
"498","NW23EE",1,523936,185600,-0.213708514192454,51.5556793499371
"499","NW26LW",2,522787,187198,-0.229715794216186,51.570291708051
"500","NW37JJ",1,526639,187230,-0.174154133122716,51.5697281088151
"501","NW41RL",1,522926,190937,-0.226403127931146,51.6038639247856
"502","NW42DU",1,523300,189100,-0.221650488073503,51.5872731603963
"503","NW42EA",1,523387,188963,-0.220443466729509,51.5860229178214
"504","NW42ER",1,523385,189078,-0.220431937789962,51.5870568592077
"505","NW43AS",1,522959,188631,-0.226734136834906,51.5831326864119
"506","NW43FB",2,523131,187861,-0.224522669046238,51.5761751649497
"507","NW43FD",1,523131,187861,-0.224522669046238,51.5761751649497
"508","NW43FE",1,523131,187861,-0.224522669046238,51.5761751649497
"509","NW43FG",1,523131,187861,-0.224522669046238,51.5761751649497
"510","NW43FJ",1,523131,187861,-0.224522669046238,51.5761751649497
"511","NW43FL",1,523131,187861,-0.224522669046238,51.5761751649497
"512","NW43FN",2,523131,187861,-0.224522669046238,51.5761751649497
"513","NW43FP",4,523131,187861,-0.224522669046238,51.5761751649497
"514","NW43FQ",3,523131,187861,-0.224522669046238,51.5761751649497
"515","NW43FT",1,523131,187861,-0.224522669046238,51.5761751649497
"516","NW43FY",1,523131,187861,-0.224522669046238,51.5761751649497
"517","NW43JH",1,522829,188706,-0.22858324212016,51.5838350342468
"518","NW43JL",1,522873,188637,-0.227972633635052,51.5832053468783
"519","NW43LP",1,522941,188441,-0.227060257030275,51.5814290739491
"520","NW43NL",1,522969,188539,-0.226622070998006,51.5823037002734
"521","NW43UT",1,522858,188555,-0.228217681500908,51.5824716770688
"522","NW44EA",1,522983,189414,-0.226113872744143,51.5901642902819
"523","NW44PN",1,522226,188343,-0.23740823713097,51.5807036983763
"524","NW71AF",2,523989,191311,-0.210929819897296,51.6069922254227
"525","NW71BL",1,524096,191566,-0.209295325084487,51.6092603379411
"526","NW71GU",1,524019,191389,-0.210469268357166,51.607686604263
"527","NW72BB",1,522891,191344,-0.226765749587604,51.6075292617378
"528","NW72ET",3,521834,191316,-0.242031506238125,51.607507092849
"529","NW72HX",1,521714,192157,-0.243471781769863,51.615091139956
"530","NW73BX",1,521513,192158,-0.246373028505296,51.6151435072711
"531","NW73DA",2,521423,192106,-0.24769025040236,51.6146955799515
"532","NW73DH",1,521370,192073,-0.248466758347049,51.6144104241983
"533","NW73ET",1,520882,192943,-0.255211501806685,51.6223341060922
"534","NW73HB",1,520588,193218,-0.259361750950402,51.6248685737286
"535","NW73HU",1,520084,194036,-0.266358798659333,51.6323277287061
"536","NW73LH",1,521489,192100,-0.246739574043929,51.6146274319218
"537","NW73LN",3,521338,192052,-0.248935960630043,51.6142285867928
"538","NW73SB",1,520642,192276,-0.258906102985456,51.6163911415041
"539","NW73TB",1,521626,192235,-0.244715086377469,51.6158111320742
"540","NW74EA",1,522337,192822,-0.234246385812761,51.6209325887855
"541","NW74EY",1,521796,193493,-0.241824040429096,51.6270801100145
"542","NW95AA",1,521807,190093,-0.242845540341645,51.5965217367587
"543","NW95EB",1,520725,189756,-0.258574612581615,51.5937257621606
"544","NW96DB",1,521009,189522,-0.254557365025317,51.5915618995727
"545","NW96JX",1,521741,188661,-0.244294149926108,51.5836664642345
"546","NW96LH",1,521477,188774,-0.248063511211713,51.5847389208548
"547","NW96RR",1,521274,189060,-0.250893324815437,51.587352921326
"548","NW96SS",1,521629,188770,-0.245872117769167,51.5846702192426
"549","NW97TH",1,521689,188325,-0.245160625060417,51.5806580126123
"550","DA13QG",1,551610,174302,0.18033421121336,51.4474158600821
"551","DA145ED",1,547379,171166,0.118189980828584,51.4203535649731
"552","DA145EL",1,548778,172309,0.13877469819115,51.4302586375227
"553","DA146BF",1,546312,171636,0.103049600809834,51.4248529304573
"554","DA146DH",1,546175,171832,0.101161314787554,51.4266494135391
"555","DA146DJ",1,546189,171834,0.101363366888841,51.4266637765797
"556","DA146DN",1,546213,171829,0.101706266815,51.426612662996
"557","DA146DS",3,546227,171783,0.101888525301357,51.4261957200125
"558","DA146ED",1,546349,171789,0.103644536493653,51.426218169575
"559","DA146EN",2,546439,171714,0.104907155975141,51.4255210289869
"560","DA146LW",1,546862,171172,0.110762491149277,51.4205415425814
"561","DA146LX",1,546840,170479,0.11015950014317,51.414320293902
"562","DA146NF",1,546106,171788,0.100151420550204,51.4262718273995
"563","DA146NZ",1,545665,171879,0.0938501607331721,51.427202934526
"564","DA14BH",1,551371,174783,0.177103185747801,51.4518015462015
"565","DA14ER",1,551587,174614,0.180137038758386,51.4502253409314
"566","DA14HA",1,551541,174721,0.179521347221696,51.4511990409724
"567","DA14HD",1,551505,174763,0.179021624356085,51.451586037567
"568","DA14JA",1,551537,174813,0.179503198790984,51.4520267331801
"569","DA14LD",3,551669,174744,0.181371884543146,51.4513714547119
"570","DA157ED",1,546204,171885,0.1015999958604,51.4271181721746
"571","DA158LH",1,545948,172996,0.0983777785663734,51.4371670302313
"572","DA158SW",1,545470,174579,0.0921557479502517,51.4515139953895
"573","DA159AJ",1,547137,173057,0.115496881005268,51.4374078488716
"574","DA159DF",1,546526,173217,0.106778870843195,51.439003749884
"575","DA159LZ",1,546200,174400,0.102580129316736,51.4497177435713
"576","DA161LS",1,547450,176622,0.121481448588463,51.4693593907254
"577","DA161TH",2,546680,175713,0.110026832052994,51.46139159319
"578","DA161TR",1,546859,175794,0.112635219816969,51.4620730373744
"579","DA161TY",1,546591,175834,0.108796758038353,51.462501866283
"580","DA163HE",1,546517,175878,0.107750516092341,51.462916369206
"581","DA163NL",1,545422,176290,0.0921684460179761,51.4669005560236
"582","DA163PB",2,546288,175857,0.104447726135896,51.4627868569044
"583","DA163PT",1,546435,175867,0.106566415599844,51.4628387318754
"584","DA163PY",1,546270,175904,0.104208229004662,51.4632138211132
"585","DA163RW",1,544947,176212,0.0853030558541817,51.4663214361451
"586","DA175EE",1,548844,178248,0.142220673580212,51.483604709925
"587","DA175HJ",1,548859,178691,0.142623140268881,51.4875812069644
"588","DA175JG",1,549087,178129,0.145667464256769,51.4824715263393
"589","DA175JU",1,549000,177969,0.14434804254578,51.4810568016952
"590","DA175LD",1,548938,177850,0.143405718494883,51.4800038778492
"591","DA175LN",1,548829,178089,0.141937858855039,51.4821800066794
"592","DA176DF",1,549692,179156,0.154808746353874,51.4915395899768
"593","DA51AB",1,549382,173582,0.147993228865302,51.4415380825287
"594","DA51AF",1,549331,173581,0.147259547653591,51.4415425334248
"595","DA51AJ",1,549526,173589,0.150066560477687,51.4415630170063
"596","DA51BX",1,547581,174274,0.122387065493663,51.448227665518
"597","DA51JE",1,548385,173969,0.133820719382486,51.4452772301923
"598","DA51JX",1,549647,173530,0.151781331212804,51.4410009626941
"599","DA51LZ",1,549720,174167,0.153100108165179,51.4467052599166
"600","DA51NT",1,549503,174010,0.149913546794544,51.4453518592262
"601","DA51PQ",1,550224,174325,0.16041421855356,51.447991561254
"602","DA53HN",1,547991,172957,0.127732696598866,51.4362870587799
"603","DA53HP",1,547846,172925,0.125634799193482,51.4360373527072
"604","DA67AJ",1,548747,175098,0.139500121940017,51.4553267208314
"605","DA67AY",1,548686,175409,0.138753448195746,51.4581371469437
"606","DA67BN",1,548908,175310,0.141904806988316,51.4571893061664
"607","DA67DA",1,548978,175637,0.1430492261868,51.4601090767422
"608","DA67DQ",1,549107,175292,0.14475935980864,51.4569752383237
"609","DA67DW",1,549010,175287,0.143362149966431,51.4569558301573
"610","DA67DY",2,549235,175259,0.146586407564998,51.4566450275796
"611","DA67EL",1,548698,175303,0.138881513547847,51.4571815602252
"612","DA67ES",1,548835,175279,0.140841841439843,51.4569299437658
"613","DA67EZ",3,548923,175271,0.142104138287454,51.456834939424
"614","DA67HG",1,548922,175092,0.14201445284009,51.4552268436927
"615","DA67JH",1,549092,175234,0.144519193377298,51.4564580422824
"616","DA67JJ",4,549207,175170,0.14614618713362,51.4558527170683
"617","DA67JL",1,549123,175214,0.144956621033141,51.4562701800015
"618","DA67JN",8,549207,175200,0.146158831870824,51.4561222736483
"619","DA67LL",2,549476,175225,0.150038201442202,51.4562760049909
"620","DA67LS",1,549207,175072,0.146104882360411,51.4549721654712
"621","DA68AS",1,548585,175373,0.137285658260856,51.4578401732443
"622","DA68BE",1,548461,175393,0.135510570845108,51.4580523835376
"623","DA68EQ",2,547818,175496,0.126305310877111,51.4591459916502
"624","DA68HL",1,547570,175113,0.122578555143863,51.455769250358
"625","DA74EG",1,548240,175917,0.132551421600809,51.4628185419249
"626","DA74EQ",1,548192,175847,0.131831652316419,51.4622021300779
"627","DA74JR",1,549617,175468,0.152168807862788,51.4584221905443
"628","DA75AE",1,549143,176290,0.145697730317407,51.4659330078952
"629","DA75AR",1,549587,175927,0.151931328482684,51.4625543090282
"630","DA75HH",1,548756,177100,0.140471238114219,51.4733128133448
"631","DA76HG",1,550019,176290,0.158299189146937,51.4657016758219
"632","DA76JU",1,550795,175716,0.169217375054042,51.4603381900083
"633","DA81JD",1,549912,177257,0.15716982000201,51.474418629127
"634","DA81QY",1,551546,178111,0.181045385779341,51.4816568561595
"635","DA81QZ",1,551503,177882,0.180328471760342,51.4796108055371
"636","DA81RE",2,551473,177959,0.17992978623376,51.4803106764806
"637","DA81RN",1,551540,177750,0.180804293442288,51.478414885876
"638","DA81TA",1,551416,177936,0.179099731582439,51.4801192696847
"639","DA82AJ",1,552565,177694,0.195528649569578,51.4776364560809
"640","DA83HB",1,550243,177060,0.161848502625974,51.4725608378373
"641","SE92RN",1,544589,175414,0.0798267883701246,51.4592424320996
"642","HA01ET",1,518102,183495,-0.298524624945534,51.5380111522792
"643","HA01HG",1,518004,183365,-0.299980514263621,51.5368632589879
"644","HA01JH",1,517654,183117,-0.305107321634311,51.5347073478255
"645","HA01JQ",1,518148,183265,-0.297938794885501,51.5359344255242
"646","HA02AF",2,517972,185070,-0.299870648249594,51.5521935177203
"647","HA02DB",1,518011,185078,-0.299305732038802,51.5522572691618
"648","HA02LP",1,516768,185440,-0.317105254317193,51.5557691084193
"649","HA02QP",1,515904,185947,-0.329395116455943,51.5605037923958
"650","HA03HU",1,516581,186163,-0.319561849302671,51.5623057100711
"651","HA04PJ",1,518170,183944,-0.29739403298203,51.5420322913629
"652","HA04QG",1,518179,184237,-0.297166019494472,51.5446637238841
"653","HA04QH",1,518180,184173,-0.297173077876673,51.544088319708
"654","HA04TQ",1,518069,184852,-0.298545369764781,51.5502139904429
"655","HA13UJ",1,516346,187581,-0.322481450674361,51.5750984660653
"656","HA30PZ",1,518298,187301,-0.294420923425072,51.5721761783467
"657","HA30QH",1,518386,187556,-0.29306589286339,51.5744495018204
"658","HA71QL",1,518726,189683,-0.287443435888508,51.5934940948386
"659","HA90BU",1,519073,185665,-0.283797175520787,51.5573099302304
"660","HA90DF",1,519300,186000,-0.280410790520429,51.5602727683739
"661","HA90FD",2,519082,185589,-0.283693127279296,51.5566249945174
"662","HA90FJ",1,519232,185855,-0.28144038645167,51.5589839706955
"663","HA90PA",1,518998,185563,-0.284912992615731,51.5564090317569
"664","HA90QZ",1,518930,185719,-0.285840673266479,51.5578253841543
"665","HA90RB",1,518955,185818,-0.285446764738336,51.5587098651353
"666","HA90TG",2,519073,185665,-0.283797175520787,51.5573099302304
"667","HA90WS",1,519361,185604,-0.279665548431366,51.5567008980748
